id,lama hukuman (bulan)
doc_8105,60
doc_16228,65
doc_20540,60
doc_6923,5
doc_8908,14
doc_661,1
doc_16063,24
doc_8745,5
doc_1119,16
doc_17395,6
doc_1288,18
doc_6205,66
doc_18358,72
doc_7359,78
doc_2317,54
doc_1418,96
doc_22687,14
doc_13596,108
doc_10784,36
doc_8,168
doc_15253,168
doc_995,156
doc_15536,60
doc_4293,96
doc_13498,18
doc_15277,18
doc_17287,24
doc_2410,18
doc_297,42
doc_1865,48
doc_1913,14
doc_14583,14
doc_15611,66
doc_7943,24
doc_14314,30
doc_1146,72
doc_20194,66
doc_5790,84
doc_17153,12
doc_22483,12
doc_20346,156
doc_20168,1
doc_14926,12
doc_20849,48
doc_15758,7
doc_3613,24
doc_18862,60
doc_18392,84
doc_15773,7
doc_13715,24
doc_12421,10
doc_10028,66
doc_22939,12
doc_9856,10
doc_23460,10
doc_15376,96
doc_22104,72
doc_20402,3
doc_8382,44
doc_13206,12
doc_478,72
doc_16516,84
doc_13151,10
doc_4191,4
doc_19778,30
doc_21445,36
doc_4351,22
doc_8835,48
doc_14164,60
doc_12655,78
doc_15819,60
doc_20364,36
doc_659,48
doc_2724,18
doc_1794,5
doc_21568,3
doc_14363,4
doc_5431,4
doc_16912,8
doc_494,24
doc_12460,22
doc_4254,42
doc_18354,72
doc_1464,66
doc_14387,20
doc_18983,60
doc_13692,18
doc_4009,24
doc_11369,7
doc_14886,48
doc_2288,156
doc_22396,96
doc_18634,24
doc_11983,18
doc_9158,60
doc_445,12
doc_10269,24
doc_12415,16
doc_8631,39
doc_673,70
doc_18000,12
doc_19126,2
doc_23587,15
doc_5741,14
doc_1495,12
doc_15923,72
doc_5262,36
doc_22858,1
doc_11745,144
doc_3752,96
doc_14071,48
doc_757,22
doc_16701,48
doc_10881,132
doc_2084,4
doc_16328,14
doc_22418,5
doc_20840,60
doc_18397,10
doc_15522,16
doc_12704,84
doc_1375,34
doc_16888,66
doc_9697,31
doc_23633,14
doc_20134,1
doc_6573,48
doc_538,12
doc_12701,14
doc_8905,6
doc_15799,7
doc_6145,24
doc_647,7
doc_21378,72
doc_19513,36
doc_12483,24
doc_2187,90
doc_3110,36
doc_22580,18
doc_23062,12
doc_13215,2
doc_6748,36
doc_10743,15
doc_9625,108
doc_13526,30
doc_1885,204
doc_243,18
doc_14527,22
doc_17660,84
doc_8525,48
doc_3031,1
doc_2103,12
doc_22563,84
doc_21045,30
doc_7146,108
doc_3892,84
doc_6031,22
doc_1996,4
doc_11145,18
doc_13713,90
doc_22179,8
doc_5404,2
doc_10787,96
doc_22451,18
doc_5293,84
doc_8052,54
doc_18537,66
doc_8091,84
doc_15620,48
doc_4926,72
doc_23594,18
doc_23341,60
doc_17968,18
doc_19382,12
doc_9423,60
doc_10640,15
doc_2979,66
doc_3574,6
doc_13873,108
doc_22719,60
doc_20781,4
doc_1116,60
doc_13016,36
doc_17724,132
doc_3467,12
doc_5146,24
doc_13545,72
doc_2950,18
doc_12532,10
doc_17961,84
doc_14662,12
doc_18646,15
doc_7389,144
doc_18404,30
doc_15585,30
doc_23219,48
doc_8233,5
doc_19244,36
doc_2539,18
doc_16838,30
doc_5384,18
doc_19565,84
doc_7625,30
doc_9028,3
doc_7026,3
doc_21538,144
doc_14448,5
doc_800,18
doc_17903,84
doc_428,8
doc_22833,18
doc_22152,18
doc_23147,132
doc_13107,72
doc_14839,17
doc_20987,16
doc_10731,15
doc_19412,72
doc_19042,180
doc_17815,60
doc_15426,5
doc_23446,228
doc_18509,7
doc_11499,12
doc_7635,52
doc_3132,23
doc_10119,12
doc_233,10
doc_3038,8
doc_9892,60
doc_17844,24
doc_18268,6
doc_7826,60
doc_22760,18
doc_16661,24
doc_23492,54
doc_7424,18
doc_21135,56
doc_15294,2
doc_14557,12
doc_13133,24
doc_23159,60
doc_23107,78
doc_5370,8
doc_19322,6
doc_14455,7
doc_14096,5
doc_12670,18
doc_20341,30
doc_16873,60
doc_3158,1
doc_6885,24
doc_12289,32
doc_7343,10
doc_23603,5
doc_20680,2
doc_13886,10
doc_7903,16
doc_9330,18
doc_6740,18
doc_12448,3
doc_17826,132
doc_8217,96
doc_10052,120
doc_15764,240
doc_18990,5
doc_4413,4
doc_2315,72
doc_12835,6
doc_10316,12
doc_21031,16
doc_2019,1
doc_7413,20
doc_13824,3
doc_21490,36
doc_15634,60
doc_20751,12
doc_13961,8
doc_6674,66
doc_14222,4
doc_9451,12
doc_21817,18
doc_3425,15
doc_9090,24
doc_13153,54
doc_12319,1
doc_17230,12
doc_21216,12
doc_22340,36
doc_9618,84
doc_15144,72
doc_23357,12
doc_4081,12
doc_23222,48
doc_11641,54
doc_4963,48
doc_19190,96
doc_23428,120
doc_8210,12
doc_798,3
doc_5468,15
doc_1884,12
doc_13707,24
doc_19367,24
doc_2373,60
doc_8012,14
doc_1199,36
doc_15724,20
doc_2794,60
doc_13474,8
doc_6168,15
doc_4095,48
doc_15279,58
doc_481,3
doc_7127,10
doc_11628,15
doc_19339,84
doc_19062,4
doc_8262,30
doc_6940,108
doc_15319,36
doc_1332,27
doc_16172,20
doc_19801,6
doc_3306,18
doc_4356,14
doc_3105,24
doc_18487,8
doc_21108,60
doc_20048,12
doc_13357,72
doc_20172,14
doc_1421,14
doc_5206,3
doc_17605,84
doc_1235,144
doc_16488,48
doc_1710,60
doc_9256,15
doc_431,24
doc_16448,60
doc_14660,51
doc_2329,48
doc_228,72
doc_16148,2
doc_14181,48
doc_578,16
doc_4234,60
doc_685,24
doc_6819,12
doc_7751,24
doc_5221,12
doc_22032,12
doc_3786,60
doc_22225,36
doc_5795,8
doc_8954,12
doc_17085,5
doc_8752,78
doc_8989,180
doc_14969,30
doc_10781,1
doc_438,96
doc_6974,60
doc_4183,72
doc_8495,20
doc_22197,3
doc_20053,10
doc_6038,36
doc_6432,9
doc_15205,180
doc_17041,66
doc_2759,72
doc_20277,14
doc_18513,15
doc_1655,7
doc_1293,60
doc_14426,96
doc_7856,16
doc_21928,36
doc_592,24
doc_19607,3
doc_21477,108
doc_5138,27
doc_10585,16
doc_10414,60
doc_1341,6
doc_13711,48
doc_10716,22
doc_9471,7
doc_12009,36
doc_20140,22
doc_17289,60
doc_21318,6
doc_13594,30
doc_5698,60
doc_17495,72
doc_4980,48
doc_4889,3
doc_1474,26
doc_20369,42
doc_2848,12
doc_8371,48
doc_13302,18
doc_15151,5
doc_19346,12
doc_14836,3
doc_15099,24
doc_13759,16
doc_1096,84
doc_4636,18
doc_21038,48
doc_3541,66
doc_5877,60
doc_13827,90
doc_2384,60
doc_23411,8
doc_5978,12
doc_1161,18
doc_5956,15
doc_8968,54
doc_16812,53
doc_6251,60
doc_17188,108
doc_2769,84
doc_2635,6
doc_1574,9
doc_10690,36
doc_22023,12
doc_3952,78
doc_15204,66
doc_18748,96
doc_3368,18
doc_21631,60
doc_1330,72
doc_14224,96
doc_3917,24
doc_3773,7
doc_5485,8
doc_6082,36
doc_16246,5
doc_1051,5
doc_11543,2
doc_10079,8
doc_624,24
doc_8010,11
doc_3886,18
doc_9532,14
doc_23546,16
doc_9293,6
doc_14336,18
doc_3081,120
doc_12511,72
doc_11987,1
doc_1502,22
doc_4996,10
doc_9782,5
doc_15964,8
doc_15881,66
doc_14051,84
doc_11751,84
doc_15412,18
doc_20898,4
doc_16729,60
doc_7771,60
doc_2533,18
doc_8709,6
doc_16413,14
doc_1101,18
doc_10324,36
doc_17978,16
doc_3236,12
doc_20647,36
doc_17477,60
doc_1389,18
doc_4723,30
doc_12201,30
doc_6113,12
doc_4239,42
doc_7979,7
doc_6436,42
doc_16907,60
doc_5267,12
doc_7033,26
doc_17022,42
doc_15271,72
doc_22059,84
doc_1473,12
doc_18583,1
doc_19096,66
doc_16471,24
doc_4523,12
doc_18503,60
doc_850,12
doc_15349,12
doc_16553,12
doc_12125,68
doc_13869,132
doc_16440,18
doc_17854,60
doc_2211,48
doc_19950,60
doc_22030,42
doc_20303,10
doc_3203,36
doc_5608,84
doc_17090,60
doc_22454,1
doc_13373,24
doc_1285,12
doc_11617,72
doc_8607,20
doc_3594,72
doc_17511,48
doc_14930,24
doc_16786,27
doc_15910,13
doc_12715,24
doc_3272,54
doc_4718,12
doc_10287,30
doc_1005,10
doc_23425,7
doc_14628,1
doc_19396,30
doc_10533,5
doc_8458,6
doc_11074,60
doc_22111,15
doc_14919,6
doc_6035,12
doc_12377,24
doc_20790,40
doc_19414,132
doc_6213,48
doc_18891,30
doc_19136,66
doc_3543,72
doc_15833,18
doc_254,4
doc_6011,24
doc_23565,96
doc_9341,48
doc_2143,84
doc_6093,12
doc_6404,108
doc_23110,24
doc_7633,12
doc_1729,76
doc_9275,36
doc_1672,12
doc_22153,96
doc_21883,36
doc_14190,12
doc_11442,66
doc_20756,12
doc_9696,36
doc_1972,72
doc_21709,84
doc_17492,36
doc_21039,54
doc_11991,12
doc_13056,48
doc_19884,60
doc_7808,24
doc_695,5
doc_5730,60
doc_20606,108
doc_12048,51
doc_21138,48
doc_15067,36
doc_20238,8
doc_14953,84
doc_23156,15
doc_2285,24
doc_21838,8
doc_16142,18
doc_3095,120
doc_1678,12
doc_7365,42
doc_2115,66
doc_22325,60
doc_2274,16
doc_18130,30
doc_16426,18
doc_3245,48
doc_19381,12
doc_6183,18
doc_11293,27
doc_5042,36
doc_4818,12
doc_15472,51
doc_10633,18
doc_3564,72
doc_16279,60
doc_21806,24
doc_16009,48
doc_21929,10
doc_6177,10
doc_9955,48
doc_16720,4
doc_6313,138
doc_12556,72
doc_9989,18
doc_15548,10
doc_12104,6
doc_11533,16
doc_7744,14
doc_12005,36
doc_657,1
doc_10828,80
doc_10384,5
doc_6685,10
doc_16583,12
doc_21115,12
doc_8187,72
doc_19570,60
doc_14137,14
doc_3232,48
doc_11632,48
doc_20912,72
doc_2485,108
doc_13035,96
doc_21759,16
doc_15171,96
doc_7206,12
doc_21782,3
doc_5968,16
doc_20345,16
doc_13072,16
doc_953,18
doc_16998,180
doc_9362,27
doc_14396,28
doc_5665,4
doc_16051,6
doc_7029,36
doc_19285,180
doc_3410,54
doc_18249,24
doc_4776,20
doc_9911,22
doc_22137,48
doc_7193,60
doc_20496,60
doc_15069,16
doc_15615,12
doc_22815,24
doc_1462,7
doc_9025,72
doc_20706,2
doc_7954,10
doc_7760,7
doc_8635,18
doc_22229,20
doc_15810,12
doc_21309,60
doc_5153,18
doc_1147,102
doc_1938,27
doc_16785,18
doc_21251,90
doc_12077,12
doc_20732,72
doc_15415,3
doc_17503,30
doc_5915,24
doc_457,2
doc_14482,18
doc_20286,24
doc_5398,14
doc_17540,28
doc_3859,84
doc_97,48
doc_11700,10
doc_3131,10
doc_8016,24
doc_10667,18
doc_6781,48
doc_12124,6
doc_6619,72
doc_2628,54
doc_3774,6
doc_10560,5
doc_2240,1
doc_3664,36
doc_18884,60
doc_545,24
doc_14522,9
doc_9400,2
doc_11220,51
doc_5139,50
doc_21630,24
doc_2390,66
doc_16327,72
doc_16898,24
doc_20279,72
doc_17415,18
doc_10584,6
doc_3083,14
doc_17810,60
doc_17352,54
doc_14758,8
doc_21091,66
doc_12256,12
doc_13349,48
doc_19469,5
doc_5592,12
doc_20275,84
doc_1664,66
doc_2902,12
doc_4100,24
doc_4269,18
doc_16206,48
doc_21442,4
doc_10733,60
doc_10661,22
doc_735,11
doc_19834,54
doc_8128,4
doc_6884,12
doc_4536,17
doc_17963,41
doc_13857,24
doc_10547,8
doc_21894,16
doc_12675,6
doc_2398,24
doc_8900,22
doc_4185,24
doc_20157,30
doc_2577,48
doc_2374,24
doc_19519,18
doc_6634,10
doc_19424,22
doc_23566,46
doc_1774,72
doc_19606,30
doc_9474,6
doc_15971,60
doc_23418,90
doc_5641,12
doc_11237,32
doc_9002,24
doc_9288,84
doc_2516,144
doc_18964,12
doc_4263,8
doc_18045,96
doc_16769,156
doc_416,90
doc_13978,8
doc_5014,16
doc_7769,10
doc_5779,18
doc_7189,22
doc_15427,36
doc_3696,60
doc_711,12
doc_19379,60
doc_11721,12
doc_4504,12
doc_14315,84
doc_21059,96
doc_9442,5
doc_20117,36
doc_14615,3
doc_18452,22
doc_12018,48
doc_1496,72
doc_16304,60
doc_19592,6
doc_6250,78
doc_9434,16
doc_17149,60
doc_4092,96
doc_19180,24
doc_2889,8
doc_4929,60
doc_12300,1
doc_7210,36
doc_1524,4
doc_22220,48
doc_14935,24
doc_7250,66
doc_5207,6
doc_1242,108
doc_1407,36
doc_3320,96
doc_22337,12
doc_21541,14
doc_917,48
doc_528,78
doc_17850,4
doc_16356,6
doc_14410,18
doc_20209,36
doc_23270,156
doc_17316,5
doc_2820,5
doc_11137,10
doc_22434,16
doc_23066,27
doc_9698,8
doc_22500,96
doc_13509,12
doc_6265,84
doc_20367,96
doc_3013,12
doc_20466,14
doc_12420,120
doc_20719,60
doc_9679,108
doc_15315,27
doc_14971,14
doc_6108,12
doc_13425,60
doc_11205,10
doc_775,8
doc_15977,60
doc_1632,65
doc_18209,24
doc_13680,60
doc_6430,12
doc_18766,84
doc_17795,18
doc_8662,20
doc_2751,3
doc_21028,3
doc_16408,28
doc_16732,32
doc_23668,12
doc_17705,18
doc_14265,102
doc_21873,7
doc_16388,114
doc_10125,12
doc_9184,48
doc_599,12
doc_4563,84
doc_3484,18
doc_11697,12
doc_4002,22
doc_4660,10
doc_10098,24
doc_14218,156
doc_17424,24
doc_4685,36
doc_17018,8
doc_5673,72
doc_6218,18
doc_8664,7
doc_19689,72
doc_15105,72
doc_5081,27
doc_17091,8
doc_5791,24
doc_17132,22
doc_11037,120
doc_11937,28
doc_19211,18
doc_1447,18
doc_17196,12
doc_14582,72
doc_18295,18
doc_21694,5
doc_21213,120
doc_22841,12
doc_12129,19
doc_19328,60
doc_7310,96
doc_7035,48
doc_6001,84
doc_10574,12
doc_2838,18
doc_16623,3
doc_3758,24
doc_3219,5
doc_11766,18
doc_11325,60
doc_9972,18
doc_3521,30
doc_6595,8
doc_5948,22
doc_16497,84
doc_2589,54
doc_23241,15
doc_4696,5
doc_6438,186
doc_17076,1
doc_5242,96
doc_20799,60
doc_11546,48
doc_21167,84
doc_9951,48
doc_7339,48
doc_16641,5
doc_20517,48
doc_8644,84
doc_6807,96
doc_23088,96
doc_9045,72
doc_21455,114
doc_4483,18
doc_10416,66
doc_2465,72
doc_14206,7
doc_18999,84
doc_21376,78
doc_4484,8
doc_18217,24
doc_9181,12
doc_17717,5
doc_20153,28
doc_13729,8
doc_601,66
doc_10525,6
doc_21343,48
doc_15290,66
doc_7235,18
doc_14007,60
doc_4609,96
doc_10732,6
doc_12767,42
doc_16287,10
doc_501,1
doc_21140,36
doc_14669,12
doc_18520,66
doc_1047,216
doc_6328,12
doc_9194,240
doc_19692,78
doc_16819,7
doc_18696,54
doc_12879,60
doc_16068,144
doc_21207,18
doc_1075,48
doc_3140,3
doc_1861,34
doc_16520,18
doc_15696,12
doc_19455,12
doc_778,48
doc_23089,18
doc_13912,12
doc_3139,42
doc_4020,30
doc_9387,96
doc_9554,60
doc_17698,24
doc_8147,10
doc_14068,72
doc_10497,60
doc_3020,156
doc_15031,24
doc_15430,96
doc_6084,72
doc_9306,72
doc_2983,36
doc_18786,22
doc_21003,24
doc_11447,60
doc_18497,120
doc_13114,48
doc_5891,60
doc_9380,2
doc_16602,156
doc_9188,24
doc_10475,18
doc_9157,60
doc_6006,66
doc_566,180
doc_4119,22
doc_5900,7
doc_21982,17
doc_841,28
doc_3889,30
doc_9835,72
doc_18003,96
doc_7642,18
doc_20462,60
doc_18374,48
doc_8656,120
doc_2667,15
doc_18347,72
doc_12335,84
doc_23459,48
doc_9342,6
doc_21640,108
doc_4093,60
doc_10631,8
doc_12672,15
doc_766,6
doc_1441,24
doc_7691,22
doc_11344,14
doc_15950,48
doc_3873,66
doc_18227,60
doc_23240,18
doc_13983,12
doc_4866,6
doc_18216,12
doc_2621,36
doc_17809,48
doc_8022,30
doc_17251,60
doc_6710,18
doc_10221,66
doc_3027,96
doc_18198,78
doc_4103,60
doc_1299,3
doc_17923,36
doc_19258,3
doc_22048,1
doc_6339,51
doc_2023,14
doc_20243,9
doc_18963,12
doc_7373,22
doc_9386,9
doc_2686,72
doc_23362,6
doc_72,22
doc_10604,18
doc_7786,30
doc_1026,180
doc_9104,9
doc_12752,24
doc_9405,12
doc_8651,72
doc_6605,36
doc_1190,8
doc_20896,96
doc_19081,72
doc_9538,12
doc_9637,2
doc_15569,18
doc_3500,1
doc_2497,48
doc_22335,60
doc_12792,60
doc_21556,3
doc_2423,48
doc_14526,78
doc_15128,24
doc_2733,36
doc_81,66
doc_4218,1
doc_4243,20
doc_3812,24
doc_18248,18
doc_14489,24
doc_8149,96
doc_21583,16
doc_1360,108
doc_12932,84
doc_20431,24
doc_9841,3
doc_20299,48
doc_2163,2
doc_880,3
doc_1579,72
doc_16512,12
doc_7574,2
doc_1510,12
doc_20665,84
doc_22194,54
doc_20456,4
doc_12781,30
doc_4113,12
doc_383,216
doc_1846,72
doc_18363,72
doc_22318,66
doc_12244,60
doc_12400,36
doc_7839,4
doc_4569,60
doc_6964,36
doc_11227,48
doc_14116,60
doc_12935,30
doc_15717,96
doc_13770,16
doc_15260,6
doc_22820,48
doc_13493,16
doc_12003,13
doc_4333,4
doc_16688,4
doc_5280,8
doc_11679,18
doc_16191,22
doc_15239,22
doc_9435,12
doc_3615,1
doc_12986,3
doc_2109,4
doc_16318,138
doc_10779,8
doc_12083,10
doc_7774,56
doc_21513,42
doc_13788,36
doc_12889,144
doc_13694,7
doc_6033,16
doc_5324,18
doc_20322,24
doc_16320,18
doc_11352,14
doc_4184,10
doc_15122,6
doc_15960,12
doc_22255,18
doc_17782,42
doc_637,5
doc_8984,20
doc_12518,20
doc_3220,18
doc_247,78
doc_6283,84
doc_17602,16
doc_14460,18
doc_23597,72
doc_1194,54
doc_46,18
doc_16326,18
doc_20946,18
doc_977,14
doc_13252,18
doc_22445,180
doc_13867,42
doc_6787,7
doc_14002,60
doc_2964,18
doc_5564,10
doc_21820,84
doc_9777,24
doc_15493,36
doc_14191,18
doc_4516,30
doc_9582,10
doc_21761,15
doc_1976,12
doc_12105,18
doc_5122,7
doc_23282,60
doc_17594,12
doc_12604,20
doc_21966,48
doc_22650,10
doc_11907,72
doc_6890,48
doc_19347,60
doc_21290,36
doc_14033,120
doc_11033,72
doc_7617,108
doc_16343,36
doc_19772,66
doc_10240,96
doc_1752,18
doc_23279,72
doc_15732,66
doc_433,20
doc_11592,30
doc_5168,15
doc_7601,14
doc_20801,9
doc_1833,8
doc_12671,28
doc_9633,39
doc_20049,20
doc_17363,17
doc_10265,10
doc_38,48
doc_8769,54
doc_14407,12
doc_6204,18
doc_3989,12
doc_4594,20
doc_714,48
doc_560,24
doc_19013,2
doc_13255,42
doc_13376,6
doc_17581,24
doc_2336,12
doc_13092,120
doc_14295,78
doc_12613,10
doc_17126,48
doc_13743,48
doc_8832,60
doc_21880,156
doc_15068,16
doc_9074,78
doc_15660,12
doc_18873,84
doc_13093,10
doc_18770,12
doc_8760,15
doc_19194,32
doc_22848,72
doc_10438,22
doc_14413,84
doc_12673,18
doc_12358,6
doc_2507,36
doc_8331,60
doc_7433,8
doc_12429,24
doc_22933,72
doc_8432,10
doc_15003,48
doc_2671,60
doc_13880,24
doc_3748,96
doc_11601,36
doc_1598,42
doc_20295,10
doc_13386,54
doc_4491,24
doc_22437,48
doc_14104,96
doc_9373,72
doc_23167,17
doc_6008,78
doc_20302,48
doc_4303,24
doc_3007,12
doc_17006,22
doc_8283,6
doc_19732,20
doc_13286,114
doc_1691,24
doc_17931,132
doc_626,120
doc_7524,72
doc_5831,3
doc_1742,30
doc_1560,156
doc_13314,60
doc_15138,60
doc_13529,60
doc_17767,96
doc_2830,54
doc_17897,6
doc_18204,8
doc_14944,12
doc_20004,15
doc_15066,108
doc_23082,60
doc_23227,15
doc_21317,18
doc_11879,72
doc_10448,12
doc_12562,1
doc_17497,78
doc_13937,96
doc_7940,84
doc_13533,84
doc_8028,60
doc_3414,24
doc_17856,6
doc_14274,72
doc_17455,1
doc_907,16
doc_9229,192
doc_11886,6
doc_21299,15
doc_761,24
doc_3119,72
doc_987,8
doc_12615,16
doc_17380,6
doc_7953,18
doc_325,3
doc_19748,36
doc_14510,72
doc_22520,9
doc_20835,30
doc_10246,60
doc_296,84
doc_17502,6
doc_15665,66
doc_13794,84
doc_11736,12
doc_14889,78
doc_1786,16
doc_14004,72
doc_4383,88
doc_2259,120
doc_5319,58
doc_5855,24
doc_18518,20
doc_9477,120
doc_17040,21
doc_9555,38
doc_17404,108
doc_9905,72
doc_23189,14
doc_5734,18
doc_5770,6
doc_12647,8
doc_23617,6
doc_20695,24
doc_13426,22
doc_8742,120
doc_14927,5
doc_8463,156
doc_7987,5
doc_13097,60
doc_20701,72
doc_3575,12
doc_16402,11
doc_7408,22
doc_5309,12
doc_12545,30
doc_18961,22
doc_7314,36
doc_2649,16
doc_2587,7
doc_8904,17
doc_22316,48
doc_18427,15
doc_6577,7
doc_3161,18
doc_11010,7
doc_3183,24
doc_16186,2
doc_11673,9
doc_2378,10
doc_4804,120
doc_4219,72
doc_5693,12
doc_16799,48
doc_22753,7
doc_5393,20
doc_9117,60
doc_12780,24
doc_12370,4
doc_10616,4
doc_15619,72
doc_9372,30
doc_22574,12
doc_18081,8
doc_13592,9
doc_15009,24
doc_18144,66
doc_1755,12
doc_21426,7
doc_8979,13
doc_9267,6
doc_9292,10
doc_10539,48
doc_19176,132
doc_5373,4
doc_1880,72
doc_23532,22
doc_1614,4
doc_5830,18
doc_15537,2
doc_11960,42
doc_21943,18
doc_22367,96
doc_2016,24
doc_21748,60
doc_22611,8
doc_19744,24
doc_5757,5
doc_604,4
doc_5330,15
doc_9754,24
doc_20659,7
doc_866,24
doc_18106,78
doc_7013,12
doc_10825,72
doc_244,11
doc_16629,96
doc_19133,30
doc_14719,14
doc_8299,24
doc_6803,1
doc_10830,36
doc_15004,18
doc_22296,18
doc_22708,48
doc_11221,7
doc_4831,24
doc_18414,84
doc_5345,12
doc_5203,8
doc_22628,16
doc_21813,12
doc_22804,17
doc_12798,7
doc_17385,10
doc_12152,84
doc_14095,5
doc_1187,18
doc_3961,14
doc_13792,48
doc_3874,12
doc_180,14
doc_19571,24
doc_14144,10
doc_21019,60
doc_19738,66
doc_15725,84
doc_10371,12
doc_4794,72
doc_7437,12
doc_16097,24
doc_5959,48
doc_14111,7
doc_1801,30
doc_17137,24
doc_9450,30
doc_22761,24
doc_6039,30
doc_6503,18
doc_8222,8
doc_22818,30
doc_13896,60
doc_2802,48
doc_18133,36
doc_15360,240
doc_2923,30
doc_21014,5
doc_7742,78
doc_12857,24
doc_11249,20
doc_8470,10
doc_22469,20
doc_21890,72
doc_1246,36
doc_20185,24
doc_4538,36
doc_18466,204
doc_21551,108
doc_4054,108
doc_5932,120
doc_3240,8
doc_12605,30
doc_109,96
doc_20521,9
doc_8284,72
doc_16620,10
doc_17120,30
doc_20565,51
doc_16376,30
doc_11320,60
doc_16060,40
doc_20033,24
doc_5845,20
doc_3535,240
doc_4395,60
doc_5874,3
doc_11331,10
doc_21823,72
doc_18036,18
doc_19433,132
doc_19453,20
doc_4349,18
doc_3568,30
doc_19481,66
doc_7434,10
doc_15028,16
doc_17114,1
doc_9351,90
doc_5151,36
doc_21041,36
doc_14670,30
doc_15517,6
doc_10058,16
doc_20340,48
doc_14811,48
doc_974,34
doc_14668,8
doc_4300,10
doc_14767,60
doc_3654,24
doc_5873,12
doc_4839,7
doc_7599,96
doc_7378,60
doc_3037,72
doc_1790,6
doc_15818,12
doc_13740,18
doc_13663,90
doc_3089,8
doc_6721,60
doc_7196,20
doc_9268,24
doc_15583,10
doc_15098,3
doc_7465,48
doc_2826,12
doc_16081,8
doc_6331,48
doc_11,22
doc_10840,60
doc_5869,10
doc_8856,54
doc_1427,14
doc_21322,51
doc_11458,1
doc_21050,18
doc_21208,12
doc_4815,60
doc_17792,7
doc_19041,72
doc_9408,12
doc_19794,48
doc_10586,36
doc_2785,120
doc_13024,3
doc_22622,4
doc_17442,10
doc_8516,15
doc_1345,51
doc_21816,15
doc_12650,4
doc_373,66
doc_910,30
doc_11799,66
doc_16499,72
doc_3400,7
doc_497,108
doc_22139,12
doc_21282,48
doc_18270,24
doc_19679,16
doc_16817,14
doc_12360,48
doc_11663,82
doc_5303,12
doc_22941,24
doc_11416,78
doc_1245,240
doc_4366,10
doc_19741,18
doc_1196,8
doc_2991,6
doc_4954,144
doc_21814,84
doc_1424,10
doc_15345,11
doc_257,48
doc_8206,12
doc_22383,78
doc_8481,30
doc_6288,12
doc_16412,30
doc_15742,5
doc_17930,30
doc_18997,24
doc_23434,24
doc_16404,18
doc_22177,132
doc_13125,20
doc_21661,84
doc_12731,48
doc_12569,18
doc_1233,18
doc_16791,10
doc_15444,1
doc_13664,24
doc_10868,8
doc_7523,78
doc_9305,51
doc_14551,24
doc_22321,78
doc_20318,92
doc_7881,84
doc_21230,16
doc_5131,6
doc_5913,24
doc_21387,24
doc_8460,6
doc_3924,36
doc_13887,36
doc_16784,48
doc_6128,8
doc_22267,96
doc_17655,12
doc_16696,12
doc_14014,4
doc_7820,8
doc_6508,3
doc_23042,12
doc_20703,108
doc_20697,24
doc_17482,24
doc_1380,24
doc_7690,96
doc_3689,72
doc_11904,90
doc_5875,78
doc_17270,12
doc_4760,84
doc_4513,22
doc_15382,108
doc_22521,68
doc_14251,132
doc_3791,9
doc_8813,12
doc_5800,24
doc_653,4
doc_19890,7
doc_22825,78
doc_19824,132
doc_11666,16
doc_7873,12
doc_21522,4
doc_14714,18
doc_5329,72
doc_7220,18
doc_21022,66
doc_20899,72
doc_11163,78
doc_13212,72
doc_16384,20
doc_6153,5
doc_11664,18
doc_10709,10
doc_2811,22
doc_23106,14
doc_20241,78
doc_2690,84
doc_11162,84
doc_13479,15
doc_17553,48
doc_23667,2
doc_12617,12
doc_16630,68
doc_14245,10
doc_18765,78
doc_3230,78
doc_12364,8
doc_2917,7
doc_20116,48
doc_1507,60
doc_4367,24
doc_10589,24
doc_21361,3
doc_14393,8
doc_2131,24
doc_11847,1
doc_4229,8
doc_1649,3
doc_4891,36
doc_731,24
doc_13633,84
doc_6767,60
doc_18190,30
doc_4145,12
doc_8202,96
doc_22419,84
doc_16167,6
doc_11625,1
doc_9938,14
doc_13604,18
doc_22241,132
doc_12598,24
doc_5222,58
doc_20808,156
doc_2710,10
doc_10945,84
doc_5903,7
doc_18317,60
doc_4077,22
doc_22096,84
doc_22186,1
doc_1544,36
doc_12121,24
doc_19614,60
doc_3127,16
doc_1157,60
doc_19205,24
doc_5986,8
doc_14409,12
doc_14105,12
doc_33,66
doc_7188,30
doc_21508,48
doc_21131,22
doc_19389,12
doc_20766,1
doc_12214,18
doc_9780,54
doc_9177,42
doc_18193,12
doc_6301,6
doc_1611,24
doc_940,4
doc_13558,12
doc_2297,12
doc_4024,22
doc_18329,60
doc_23520,6
doc_14400,10
doc_8750,84
doc_746,96
doc_4084,6
doc_22605,3
doc_11463,10
doc_5583,144
doc_2878,108
doc_18578,8
doc_4702,54
doc_9934,10
doc_19303,5
doc_13822,8
doc_2652,84
doc_20694,34
doc_14798,48
doc_5647,24
doc_20590,18
doc_11195,42
doc_1822,12
doc_22149,8
doc_7414,5
doc_9523,10
doc_21398,42
doc_7147,18
doc_958,54
doc_2111,36
doc_15481,5
doc_5109,72
doc_19187,14
doc_7632,18
doc_12884,3
doc_23153,66
doc_21530,63
doc_22781,60
doc_7924,60
doc_20308,18
doc_14830,2
doc_13536,72
doc_10961,5
doc_8848,42
doc_12912,96
doc_21446,132
doc_19809,66
doc_17399,72
doc_19228,48
doc_15743,14
doc_7326,36
